Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
ADAT2	0.0613397696933307	0.78725557574757	0	1	0	0	0	0	0	0	FALSE
ADAT3	0.321458665551785	0.200019172650719	0	1	0	0	0	0	0	0	FALSE
ADCK1	0.12317369265191	0.230170148590789	0	1	0	0	0	0	0	0	FALSE
ADCK2	0.0102371072506937	0.87095712574337	0	1	0	0	0	0	0	0	FALSE
ADCK3	-0.0172525256887477	0.920099469506199	0	1	0	0	0	0	0	0	FALSE
ADCK4	0.125619135407653	0.33430693170046	0	1	0	0	0	0	0	0	FALSE
ADCK5	0.152110516076823	0.0451298111005372	0	1	0	0	0	0	0	0	FALSE
ADCY1	-0.157242017557999	0.138043325652727	0	1	0	0	0	0	0	0	FALSE
ADCY10	-0.399219629515959	0.00601567312723759	0	1	0	0	0	0	0	0	FALSE
ADCY10P1	0.224953566440409	0.000149079807639064	0	1	0	0	0	0	0	0	FALSE
ADCY2	-0.132209126814014	0.244486285254201	0	1	0	0	0	0	0	0	FALSE
ADCY3	0.0896517365880628	0.701644829663546	0	1	0	0	0	0	0	0	FALSE
ADCY4	-0.177380477120002	0.004646994502185	0	1	0	0	0	0	0	0	FALSE
ADCY5	0.125265322209554	0.62419212378431	0	1	0	0	0	0	0	0	FALSE
ADCY6	-0.334634848846414	0.216198046505219	0	1	0	0	0	0	0	0	FALSE
ADCY7	-0.093176153042667	0.599227998519958	0	1	0	0	0	0	0	0	FALSE
ADCY8	0.497072220118612	0.0528526706050281	0	1	0	0	0	0	0	0	FALSE
ADCY9	0.00837349408397925	0.934208535726704	0	1	0	0	0	0	0	0	FALSE
ADCYAP1	0.053548637786343	0.522626313718424	0	1	0	0	0	0	0	0	FALSE
ADCYAP1R1	-0.121823751285989	0.637653247593772	0	1	0	0	0	0	0	0	FALSE
ADD1	0.338202922867699	0.26973002168569	0	1	0	0	0	0	0	0	FALSE
ADD2	0.414498013206065	0.0939827299883065	0	1	0	0	0	0	0	0	FALSE
ADD3	-0.124226633171685	0.233151918913974	0	1	0	0	0	0	0	0	FALSE
ADD3-AS1	0.0419877119849046	0.672726032986892	0	1	0	0	0	0	0	0	FALSE
ADGB	-0.251979072030763	0.127288203490197	0	1	0	0	0	0	0	0	FALSE
ADGRA1	0.132781869855209	0.20498626664806	0	1	0	0	0	0	0	0	FALSE
ADGRA2	0.0469473180518563	0.477972787397851	0	1	0	0	0	0	0	0	FALSE
ADGRA3	-0.0450777369446143	0.738400610986052	0	1	0	0	0	0	0	0	FALSE
ADGRB1	0.0885665914594165	0.739173460117888	0	1	0	0	0	0	0	0	FALSE
ADGRB2	0.0204155409253968	0.853149640725092	0	1	0	0	0	0	0	0	FALSE
ADGRB3	-0.17331291747116	0.0163897986550617	0	1	0	0	0	0	0	0	FALSE
ADGRD1	-0.172389543731838	0.131074335039459	0	1	0	0	0	0	0	0	FALSE
ADGRD2	0.195668952231022	0.185454305280056	0	1	0	0	0	0	0	0	FALSE
ADGRE1	-0.0958093545483338	0.612330279803262	0	1	0	0	0	0	0	0	FALSE
ADGRE2	-0.171062212202246	0.596416593684279	0	1	0	0	0	0	0	0	FALSE
ADGRE3	-0.118059282212716	0.282936791756784	0	1	0	0	0	0	0	0	FALSE
ADGRE5	-0.216799997480456	0.0660040215787565	0	1	0	0	0	0	0	0	FALSE
ADGRF1	-0.0986507349944263	0.621903878584098	0	1	0	0	0	0	0	0	FALSE
ADGRF2	0.0176344412423415	0.814024269517005	0	1	0	0	0	0	0	0	FALSE
ADGRF3	0.217103922925857	0.182435657896548	0	1	0	0	0	0	0	0	FALSE
ADGRF4	0.268777288062894	0.0589681550124558	0	1	0	0	0	0	0	0	FALSE
ADGRF5	-0.103406685983471	0.696970034915442	0	1	0	0	0	0	0	0	FALSE
ADGRG1	-0.40739110810431	0.0183012105767051	0	1	0	0	0	0	0	0	FALSE
ADGRG2	-0.268098039372309	0.180096606390314	0	1	0	0	0	0	0	0	FALSE
ADGRG3	-0.175390610189208	0.45519013595507	0	1	0	0	0	0	0	0	FALSE
ADGRG4	0.185073269915306	0.251279874671146	0	1	0	0	0	0	0	0	FALSE
ADGRG5	0.0213949022952296	0.932879568163765	0	1	0	0	0	0	0	0	FALSE
ADGRG6	-0.0256561189980014	0.743434261989352	0	1	0	0	0	0	0	0	FALSE
ADGRG7	-0.0222230721498313	0.913655312507381	0	1	0	0	0	0	0	0	FALSE
ADGRL1	-0.124486631849362	0.640076619580641	0	1	0	0	0	0	0	0	FALSE
ADGRL2	0.160247632569084	0.330008049880932	0	1	0	0	0	0	0	0	FALSE
ADGRL3	-0.0786104712813696	0.763402912409227	0	1	0	0	0	0	0	0	FALSE
ADGRL4	0.0400369072406681	0.873235556990718	0	1	0	0	0	0	0	0	FALSE
ADGRV1	0.509998129356272	0.000214846048874377	0	1	0	0	0	0	0	0	FALSE
ADH1A	-0.294973117462036	0.27688098274828	0	1	0	0	0	0	0	0	FALSE
ADH1B	-0.0316204889044986	0.91513558622701	0	1	0	0	0	0	0	0	FALSE
ADH1C	-0.0155468282825599	0.959600894686652	0	1	0	0	0	0	0	0	FALSE
ADH4	0.125302093869671	0.413266387595291	0	1	0	0	0	0	0	0	FALSE
ADH5	0.117423811849409	0.227443794632722	0	1	0	0	0	0	0	0	FALSE
ADH6	0.0173108778290874	0.925702132851732	0	1	0	0	0	0	0	0	FALSE
ADH7	-0.0261790722545632	0.751212677871813	0	1	0	0	0	0	0	0	FALSE
ADHFE1	-0.324942158735525	0.199689109231454	0	1	0	0	0	0	0	0	FALSE
ADI1	0.00959624847030582	0.957388850771273	0	1	0	0	0	0	0	0	FALSE
ADIG	-0.0752452078239418	0.632719957549677	0	1	0	0	0	0	0	0	FALSE
ADIPOQ	0.151461618818788	0.443952948306181	0	1	0	0	0	0	0	0	FALSE
ADIPOR1	-0.454272375619118	0.100698022529322	0	1	0	0	0	0	0	0	FALSE
ADIPOR2	-0.0111035676525006	0.966982130347294	0	1	0	0	0	0	0	0	FALSE
ADIRF	-0.15067848731249	0.486324815441493	0	1	0	0	0	0	0	0	FALSE
ADIRF-AS1	0.0500132916126645	0.472449538327819	0	1	0	0	0	0	0	0	FALSE
ADK	-0.43013734774582	0.126498599172011	0	1	0	0	0	0	0	0	FALSE
ADM	-0.182378102087452	0.147438507853031	0	1	0	0	0	0	0	0	FALSE
ADM2	0.0152064251470963	0.954950188488805	0	1	0	0	0	0	0	0	FALSE
ADM5	-0.0432791001930145	0.852825722266649	0	1	0	0	0	0	0	0	FALSE
ADNP	-0.147307965830374	0.286571359139134	0	1	0	0	0	0	0	0	FALSE
ADNP2	-0.0643851483088177	0.800264408593254	0	1	0	0	0	0	0	0	FALSE
ADO	-0.304003622811312	0.00350705712639179	0	1	0	0	0	0	0	0	FALSE
ADORA1	0.203995245860138	0.0151623900545577	0	1	0	0	0	0	0	0	FALSE
ADORA2A-AS1	-0.0537958665557001	0.763342659487724	0	1	0	0	0	0	0	0	FALSE
ADORA2B	0.768802570871621	0.00647028910974698	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
ADORA3	0.183270447942236	0.406017350449366	0	1	0	0	0	0	0	0	FALSE
ADPGK	0.32534096332722	0.312830107439528	0	1	0	0	0	0	0	0	FALSE
ADPRH	0.173972210626898	0.403335971527034	0	1	0	0	0	0	0	0	FALSE
ADPRHL1	0.0907238894260445	0.198886053620094	0	1	0	0	0	0	0	0	FALSE
ADPRHL2	0.180862010018355	0.0103109651809067	0	1	0	0	0	0	0	0	FALSE
ADPRM	-0.0151683203629576	0.800462987103065	0	1	0	0	0	0	0	0	FALSE
ADRA1A	-0.171296488543931	0.112042101686695	0	1	0	0	0	0	0	0	FALSE
ADRA1B	-0.0674463924551647	0.767584246252087	0	1	0	0	0	0	0	0	FALSE
ADRA1D	0.186522164403262	0.128763987212884	0	1	0	0	0	0	0	0	FALSE
ADRA2A	-0.153665706943957	0.51250177468977	0	1	0	0	0	0	0	0	FALSE
ADRA2B	-0.334156251172979	0.25316368727915	0	1	0	0	0	0	0	0	FALSE
ADRA2C	0.403529532105888	0.0530898703656475	0	1	0	0	0	0	0	0	FALSE
ADRB1	-0.0928753583484477	0.669313317574453	0	1	0	0	0	0	0	0	FALSE
ADRB2	-0.287206142621723	0.340234093736582	0	1	0	0	0	0	0	0	FALSE
ADRB3	0.0350886011015503	0.858842416570789	0	1	0	0	0	0	0	0	FALSE
ADRBK1	0.0237247133950562	0.93380480871962	0	1	0	0	0	0	0	0	FALSE
ADRBK2	0.110909430081157	0.334380231407023	0	1	0	0	0	0	0	0	FALSE
ADRM1	0.0780187086237429	0.604360742671216	0	1	0	0	0	0	0	0	FALSE
ADSL	0.184420900526865	0.374510466146353	0	1	0	0	0	0	0	0	FALSE
ADSS	0.026578831767516	0.640553266680173	0	1	0	0	0	0	0	0	FALSE
ADSSL1	-0.277553840975238	0.207189765450469	0	1	0	0	0	0	0	0	FALSE
ADTRP	-0.0758345180799362	0.441244525652425	0	1	0	0	0	0	0	0	FALSE
AEBP1	0.102752536509073	0.305330220898327	0	1	0	0	0	0	0	0	FALSE
AEBP2	-0.0438399529119025	0.570001639208191	0	1	0	0	0	0	0	0	FALSE
AEN	-0.157521365598807	0.0141685845127721	0	1	0	0	0	0	0	0	FALSE
AES	-0.192222532834755	0.158983773497752	0	1	0	0	0	0	0	0	FALSE
AFAP1	-0.241540845616596	0.394828577686776	0	1	0	0	0	0	0	0	FALSE
AFAP1-AS1	0.0474349991293708	0.662991945214152	0	1	0	0	0	0	0	0	FALSE
AFAP1L1	0.0623788231769198	0.481430492573812	0	1	0	0	0	0	0	0	FALSE
AFAP1L2	-0.151307189966176	0.198760178960272	0	1	0	0	0	0	0	0	FALSE
AFF1	-0.0418840925312747	0.847544385299177	0	1	0	0	0	0	0	0	FALSE
AFF2	0.0536456410432642	0.837419615331735	0	1	0	0	0	0	0	0	FALSE
AFF3	0.156439753687066	0.39626431825477	0	1	0	0	0	0	0	0	FALSE
AFF4	0.226637450171133	0.349908658795671	0	1	0	0	0	0	0	0	FALSE
AFG3L1P	1.15291939189038	0.000268597271041673	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
AFG3L2	-0.087283546689976	0.642022499353698	0	1	0	0	0	0	0	0	FALSE
AFM	-0.250058414093782	0.307341373189299	0	1	0	0	0	0	0	0	FALSE
AFMID	0.0702877356771321	0.403763616779642	0	1	0	0	0	0	0	0	FALSE
AFP	-0.353331145555121	0.276771449734433	0	1	0	0	0	0	0	0	FALSE
AFTPH	-0.184125375381136	0.464511639023169	0	1	0	0	0	0	0	0	FALSE
AGA	0.507223641511802	0.0850403211334002	0	1	0	0	0	0	0	0	FALSE
AGAP1	-0.0797736763121545	0.636329435450638	0	1	0	0	0	0	0	0	FALSE
AGAP11	0.116200778297841	0.15328722076939	0	1	0	0	0	0	0	0	FALSE
AGAP2	0.080401910475814	0.776695635253175	0	1	0	0	0	0	0	0	FALSE
AGAP2-AS1	-0.124527210128788	0.630854401916174	0	1	0	0	0	0	0	0	FALSE
AGAP3	-0.0214576057693443	0.842730077729148	0	1	0	0	0	0	0	0	FALSE
AGAP4	-0.204211606324751	0.445845454319051	0	1	0	0	0	0	0	0	FALSE
AGAP5	0.077335435826714	0.347190794097414	0	1	0	0	0	0	0	0	FALSE
AGAP6	0.0686176907186873	0.419112907482867	0	1	0	0	0	0	0	0	FALSE
AGAP6; AGAP9; BMS1P5	0.0180246425650918	0.838505354946247	0	1	0	0	0	0	0	0	FALSE
AGAP9	-0.286534313728639	0.00344384143911163	0	1	0	0	0	0	0	0	FALSE
AGAP9; AGAP4; CTGLF12P; LOC101060581; AGAP11; AGAP5; BMS1P5	-0.122165692171459	0.334169488710827	0	1	0	0	0	0	0	0	FALSE
AGBL1	0.179423429095395	0.0634496442566451	0	1	0	0	0	0	0	0	FALSE
AGBL2	-0.034053890632316	0.697169021349063	0	1	0	0	0	0	0	0	FALSE
AGBL3	0.0456878481055738	0.717191954933341	0	1	0	0	0	0	0	0	FALSE
AGBL4	-0.48067341685473	0.0119147175586627	0	1	0	0	0	0	0	0	FALSE
AGBL5	-0.0718657028025633	0.734081443931762	0	1	0	0	0	0	0	0	FALSE
AGER	0.174885430554766	0.43883589396952	0	1	0	0	0	0	0	0	FALSE
AGFG1	-0.139749407751354	0.264747389612568	0	1	0	0	0	0	0	0	FALSE
AGFG2	-0.21583259653011	0.00108668143493804	0	1	0	0	0	0	0	0	FALSE
AGGF1	0.255491880621473	0.467892711219261	0	1	0	0	0	0	0	0	FALSE
AGK	-0.0682234131850779	0.659869478444286	0	1	0	0	0	0	0	0	FALSE
AGL	0.0360936983221396	0.886335953947537	0	1	0	0	0	0	0	0	FALSE
AGMAT	-0.0281761992282992	0.850638805787863	0	1	0	0	0	0	0	0	FALSE
AGO1	0.242373942558646	0.00242775777081618	0	1	0	0	0	0	0	0	FALSE
AGO2	0.118305309230146	0.618017152889018	0	1	0	0	0	0	0	0	FALSE
AGO2; CASC7	-0.00134627969168655	0.988604364557637	0	1	0	0	0	0	0	0	FALSE
AGO3	0.0923670193551689	0.383444962819174	0	1	0	0	0	0	0	0	FALSE
AGO4	-0.309496495597321	0.11484231571981	0	1	0	0	0	0	0	0	FALSE
AGPAT1	-0.0622242517376144	0.804189976201369	0	1	0	0	0	0	0	0	FALSE
AGPAT2	0.243664313253237	0.150616141096803	0	1	0	0	0	0	0	0	FALSE
AGPAT3	-0.0159529364055522	0.903810666398349	0	1	0	0	0	0	0	0	FALSE
AGPAT4	0.138170682699162	0.376618959170701	0	1	0	0	0	0	0	0	FALSE
AGPAT4-IT1	0.12403905439443	0.0772503581579237	0	1	0	0	0	0	0	0	FALSE
AGPAT5	-0.00216826613177501	0.981479923058685	0	1	0	0	0	0	0	0	FALSE
AGPS	-0.222041760094188	0.191686283712281	0	1	0	0	0	0	0	0	FALSE
AGR2	-0.106275660185676	0.609678668040055	0	1	0	0	0	0	0	0	FALSE
AGR3	-0.26865611706241	0.0367715736597667	0	1	0	0	0	0	0	0	FALSE
AGRN	-0.166591980591012	0.52704197831722	0	1	0	0	0	0	0	0	FALSE
AGRP	-0.11143375949992	0.676677063110348	0	1	0	0	0	0	0	0	FALSE
AGT	0.0206514394405906	0.871522158063303	0	1	0	0	0	0	0	0	FALSE
AGTPBP1	0.28615811426958	0.195146170220994	0	1	0	0	0	0	0	0	FALSE
AGTR1	0.286861540345912	0.00173127752615128	0	1	0	0	0	0	0	0	FALSE
AGTR2	0.275863329256615	0.0486770791693412	0	1	0	0	0	0	0	0	FALSE
AGTRAP	-0.160937615929056	0.0238683598181951	0	1	0	0	0	0	0	0	FALSE
AGXT	-0.543933068629078	0.0366715182884145	0	1	0	0	0	0	0	0	FALSE
AGXT2	-0.461406610642402	0.0114003358001135	0	1	0	0	0	0	0	0	FALSE
AHCTF1	-0.236997926084249	0.197858347159457	0	1	0	0	0	0	0	0	FALSE
AHCTF1; AHCTF1P1	0.0260297149311128	0.745564623937502	0	1	0	0	0	0	0	0	FALSE
AHCY	-0.618239126347868	0.0712462641259126	0	1	0	0	0	0	0	0	FALSE
AHCYL1	-0.200106730205702	0.185649236477028	0	1	0	0	0	0	0	0	FALSE
AHCYL2	0.0302127453373879	0.735559939687525	0	1	0	0	0	0	0	0	FALSE
AHDC1	-0.595334289008314	0.000795395826461032	0	1	0	0	0	0	0	0	FALSE
AHI1	-0.46704009611178	0.0627062568518795	0	1	0	0	0	0	0	0	FALSE
AHNAK	-0.0351117375274885	0.59258779662175	0	1	0	0	0	0	0	0	FALSE
AHNAK2	0.306706230467439	0.0293306938576396	0	1	0	0	0	0	0	0	FALSE
AHR	-0.208693133901925	0.180072643883793	0	1	0	0	0	0	0	0	FALSE
AHRR	0.00783863011140362	0.969508881789703	0	1	0	0	0	0	0	0	FALSE
AHSA1	0.103484790790874	0.319069251587949	0	1	0	0	0	0	0	0	FALSE
AHSA2	0.0764495058245469	0.264179906885721	0	1	0	0	0	0	0	0	FALSE
AHSG	-0.368162132841798	0.0504429578588333	0	1	0	0	0	0	0	0	FALSE
AHSP	0.167938254764963	0.15099475764042	0	1	0	0	0	0	0	0	FALSE
AICDA	0.0248217270582769	0.835006788636453	0	1	0	0	0	0	0	0	FALSE
AIDA	0.0100482267447317	0.879229208378952	0	1	0	0	0	0	0	0	FALSE
AIF1	0.131099132075978	0.163213187230018	0	1	0	0	0	0	0	0	FALSE
AIF1L	0.336303474351162	0.0419048146862199	0	1	0	0	0	0	0	0	FALSE
AIFM1	0.0467568226838766	0.764425023494847	0	1	0	0	0	0	0	0	FALSE
AIFM2	-0.131215580258018	0.426781138386337	0	1	0	0	0	0	0	0	FALSE
AIFM3	0.259859969767466	0.41694916468423	0	1	0	0	0	0	0	0	FALSE
AIG1	0.0166482342819805	0.784897728752913	0	1	0	0	0	0	0	0	FALSE
AIM1	0.114773913302517	0.507013284321621	0	1	0	0	0	0	0	0	FALSE
AIM1L	-0.0979944565776054	0.54638152408607	0	1	0	0	0	0	0	0	FALSE
AIM2	0.300123902759966	0.214177853394149	0	1	0	0	0	0	0	0	FALSE
AIMP1	0.277338833161463	0.244326128139461	0	1	0	0	0	0	0	0	FALSE
AIMP2	-0.513344747233078	0.0181793221539882	0	1	0	0	0	0	0	0	FALSE
AIP	-0.0613074091106651	0.569736615873858	0	1	0	0	0	0	0	0	FALSE
AIPL1	0.0359365790770187	0.660690270519954	0	1	0	0	0	0	0	0	FALSE
AIRE	-0.36795126802061	0.162439633400061	0	1	0	0	0	0	0	0	FALSE
AJAP1	-0.0326925544583947	0.906019147820726	0	1	0	0	0	0	0	0	FALSE
AJUBA	-0.0571404766211088	0.706771478449581	0	1	0	0	0	0	0	0	FALSE
AK1	0.533617368123923	0.104505931010907	0	1	0	0	0	0	0	0	FALSE
AK2	-0.012936936223316	0.894868963977738	0	1	0	0	0	0	0	0	FALSE
AK3	-0.18775106293451	0.530449424189819	0	1	0	0	0	0	0	0	FALSE
AK4	-0.138460738847791	0.609296928678418	0	1	0	0	0	0	0	0	FALSE
AK5	-0.0560011132484037	0.426639767661558	0	1	0	0	0	0	0	0	FALSE
AK6	-0.0438929231831169	0.78445143584984	0	1	0	0	0	0	0	0	FALSE
AK7	-0.177714479878411	0.336152374636367	0	1	0	0	0	0	0	0	FALSE
AK8	-0.175720477842596	0.0537462560976272	0	1	0	0	0	0	0	0	FALSE
AK9	0.231304405631833	0.252879713835392	0	1	0	0	0	0	0	0	FALSE
AKAP1	-0.0802412533654753	0.587583394654846	0	1	0	0	0	0	0	0	FALSE
AKAP10	0.167294817936999	0.068255703693507	0	1	0	0	0	0	0	0	FALSE
AKAP11	0.0776214014952928	0.765029156578173	0	1	0	0	0	0	0	0	FALSE
AKAP12	-0.264381348152503	0.188589636864113	0	1	0	0	0	0	0	0	FALSE
AKAP13	-0.280891406891114	0.370954322729837	0	1	0	0	0	0	0	0	FALSE
AKAP14	-0.147670791177452	0.0786130979392867	0	1	0	0	0	0	0	0	FALSE
AKAP17A	0.028164501359786	0.705481063226273	0	1	0	0	0	0	0	0	FALSE
AKAP2; PALM2-AKAP2	-0.395663758490073	0.124319208476737	0	1	0	0	0	0	0	0	FALSE
AKAP2; PALM2-AKAP2; PALM2	-0.163786102850454	0.295260065042169	0	1	0	0	0	0	0	0	FALSE
AKAP3	-0.202094650470285	0.203930807570539	0	1	0	0	0	0	0	0	FALSE
AKAP4	0.104573293268962	0.663352539099908	0	1	0	0	0	0	0	0	FALSE
AKAP5	0.225640983003161	0.316473493135599	0	1	0	0	0	0	0	0	FALSE
AKAP6	-0.00133677117570041	0.996256160073376	0	1	0	0	0	0	0	0	FALSE
AKAP7	-0.360625608819787	0.0813130131820067	0	1	0	0	0	0	0	0	FALSE
AKAP8	-0.217650333514144	0.0285359840109303	0	1	0	0	0	0	0	0	FALSE
AKAP8L	-0.242609735992973	0.36609326649433	0	1	0	0	0	0	0	0	FALSE
AKAP9	0.295134142328342	0.216191111690547	0	1	0	0	0	0	0	0	FALSE
AKIP1	0.0841960612962249	0.717279249143455	0	1	0	0	0	0	0	0	FALSE
AKIP1; NUAK2	0.255562042663221	0.0154986435998572	0	1	0	0	0	0	0	0	FALSE
AKIRIN1	-0.329066727928697	0.267869126730723	0	1	0	0	0	0	0	0	FALSE
AKIRIN2	-0.248462901594002	0.193343207997282	0	1	0	0	0	0	0	0	FALSE
AKNA	0.00712882650286906	0.967795327570052	0	1	0	0	0	0	0	0	FALSE
AKNAD1	-0.0484401020713561	0.764254303603408	0	1	0	0	0	0	0	0	FALSE
AKR1A1	-0.0934486989917329	0.572667697534477	0	1	0	0	0	0	0	0	FALSE
AKR1B1	0.277209342859528	0.0678793692816841	0	1	0	0	0	0	0	0	FALSE
AKR1B10	-0.64615285596197	0.0372390823358421	0	1	0	0	0	0	0	0	FALSE
AKR1C1	-0.863565123152809	0.0188493303994736	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
AKR1C2	0.175019748146513	0.0597300954427577	0	1	0	0	0	0	0	0	FALSE
AKR1C2; AKR1C1	-0.736095170050876	0.0668436527585182	0	1	0	0	0	0	0	0	FALSE
AKR1C3	-0.139097159204695	0.385825532348786	0	1	0	0	0	0	0	0	FALSE
AKR1C4	0.0562410975980661	0.644359459352153	0	1	0	0	0	0	0	0	FALSE
AKR1C6P	-0.569592722476016	0.000334897619548276	0	1	0	0	0	0	0	0	FALSE
AKR1D1	-0.123393452239747	0.474347514087974	0	1	0	0	0	0	0	0	FALSE
AKR1E2	0.135247518536505	0.341564914020001	0	1	0	0	0	0	0	0	FALSE
AKR7A2	0.0479847891441594	0.781124178182403	0	1	0	0	0	0	0	0	FALSE
AKR7A3	0.160642263052866	0.292209029001594	0	1	0	0	0	0	0	0	FALSE
AKT1	0.0743331912707943	0.815444103181618	0	1	0	0	0	0	0	0	FALSE
AKT1S1	-0.470733609840305	0.0938999078146978	0	1	0	0	0	0	0	0	FALSE
AKT2	-0.560251130839369	0.141850278275744	0	1	0	0	0	0	0	0	FALSE
AKT3	-0.324347890900435	0.165359718626477	0	1	0	0	0	0	0	0	FALSE
AKTIP	0.0245816542381938	0.733820649322866	0	1	0	0	0	0	0	0	FALSE
ALAD	-0.175264167337249	0.480297179218913	0	1	0	0	0	0	0	0	FALSE
ALAS1	0.00576932352340265	0.948019754337205	0	1	0	0	0	0	0	0	FALSE
ALAS2	-0.0437045641927338	0.636539080324332	0	1	0	0	0	0	0	0	FALSE
ALB	0.332280486834613	0.142986543263407	0	1	0	0	0	0	0	0	FALSE
ALCAM	-0.0831990292158391	0.49772358693092	0	1	0	0	0	0	0	0	FALSE
ALDH16A1	-0.14432609005262	0.19218775408335	0	1	0	0	0	0	0	0	FALSE
ALDH18A1	-0.175259252703288	0.00840629181185733	0	1	0	0	0	0	0	0	FALSE
ALDH1A1	0.0110331227923739	0.904911930403551	0	1	0	0	0	0	0	0	FALSE
ALDH1A2	-0.00701823326931399	0.977724277590085	0	1	0	0	0	0	0	0	FALSE
ALDH1A2; LOC101928635	-0.288815456259408	0.159587061092745	0	1	0	0	0	0	0	0	FALSE
ALDH1A3	-0.426406448291546	0.031735930939106	0	1	0	0	0	0	0	0	FALSE
ALDH1B1	0.292810562192866	0.188815373557532	0	1	0	0	0	0	0	0	FALSE
ALDH1L1	0.065899485799271	0.660226699217384	0	1	0	0	0	0	0	0	FALSE
ALDH1L1-AS2	-0.068747882249081	0.247859814813883	0	1	0	0	0	0	0	0	FALSE
ALDH1L2	-0.086691240474992	0.411575201916706	0	1	0	0	0	0	0	0	FALSE
ALDH2	0.142940071961578	0.268451869594496	0	1	0	0	0	0	0	0	FALSE
ALDH3A1	0.331208916721849	0.000190952834985481	0	1	0	0	0	0	0	0	FALSE
ALDH3A2	-0.0746316111158032	0.800378865111448	0	1	0	0	0	0	0	0	FALSE
ALDH3B1	0.0893924403829551	0.326784531092286	0	1	0	0	0	0	0	0	FALSE
ALDH3B2	-0.519771845161395	0.0357359809544874	0	1	0	0	0	0	0	0	FALSE
ALDH4A1	0.656505018187886	0.122085937029957	0	1	0	0	0	0	0	0	FALSE
ALDH5A1	-0.0217732900189054	0.93246801632665	0	1	0	0	0	0	0	0	FALSE
ALDH6A1	1.2065952283084	0.0510542268462323	0	1	7.97129797341243e-17	0	0	0.00196850393701491	0.00360707372497617	0	FALSE
ALDH7A1	0.380276296587532	0.0688928586052456	0	1	0	0	0	0	0	0	FALSE
ALDH8A1	-0.0825827691350032	0.273316936259525	0	1	0	0	0	0	0	0	FALSE
ALDH9A1	-0.0641931408475098	0.759091655775007	0	1	0	0	0	0	0	0	FALSE
ALDOA	0.187686980564747	0.0605492176527042	0	1	0	0	0	0	0	0	FALSE
ALDOAP2	0.212951861500196	0.126493931468189	0	1	0	0	0	0	0	0	FALSE
ALDOB	-0.162127316420939	0.303034752343941	0	1	0	0	0	0	0	0	FALSE
ALDOC	0.166846285572433	0.405221495525032	0	1	0	0	0	0	0	0	FALSE
ALG1	0.0361471479718425	0.681488229011968	0	1	0	0	0	0	0	0	FALSE
ALG1; NAGPA-AS1	0.0741392345346741	0.400874744814365	0	1	0	0	0	0	0	0	FALSE
ALG10	0.621383526709716	0.00556939947296481	0	1	0	0	0	0	0	0	FALSE
ALG10B; ALG10	0.288677929496397	0.20124736301461	0	1	0	0	0	0	0	0	FALSE
ALG11; UTP14C	0.123490201547352	0.556490813869531	0	1	0	0	0	0	0	0	FALSE
ALG12	-0.120279841623945	0.660598690511517	0	1	0	0	0	0	0	0	FALSE
ALG13	0.147114151821248	0.191482320610675	0	1	0	0	0	0	0	0	FALSE
ALG14	0.10216879993279	0.556932933215523	0	1	0	0	0	0	0	0	FALSE
ALG2	0.524965418980101	0.111637604000263	0	1	0	0	0	0	0	0	FALSE
ALG3	0.232582569430363	0.243667388554858	0	1	0	0	0	0	0	0	FALSE
ALG5	-0.181685752633761	0.535589456877881	0	1	0	0	0	0	0	0	FALSE
ALG6	0.15027230412855	0.407279992974373	0	1	0	0	0	0	0	0	FALSE
ALG8	-0.067788127630072	0.561232994758733	0	1	0	0	0	0	0	0	FALSE
ALG9	-0.0476666950235485	0.353986907489207	0	1	0	0	0	0	0	0	FALSE
ALK	0.136891109536078	0.239075464662393	0	1	0	0	0	0	0	0	FALSE
ALKBH1	0.146690586726131	0.0266084705898032	0	1	0	0	0	0	0	0	FALSE
ALKBH2	-0.00926971379784525	0.974994009257745	0	1	0	0	0	0	0	0	FALSE
ALKBH3	0.0867249084608464	0.545286080633886	0	1	0	0	0	0	0	0	FALSE
ALKBH3-AS1	-0.335402975522042	0.0510325595791649	0	1	0	0	0	0	0	0	FALSE
ALKBH4	0.440265644244096	0.0378539314552213	0	1	0	0	0	0	0	0	FALSE
ALKBH5	0.186498273845135	0.2080316391097	0	1	0	0	0	0	0	0	FALSE
ALKBH6	0.000240759220794473	0.996340168754647	0	1	0	0	0	0	0	0	FALSE
ALKBH7	-0.0272447549204844	0.855325796811329	0	1	0	0	0	0	0	0	FALSE
ALKBH8	0.133907089743604	0.353755661342514	0	1	0	0	0	0	0	0	FALSE
ALLC	0.26393509760047	0.369773285305018	0	1	0	0	0	0	0	0	FALSE
ALMS1	-0.295097642540495	0.208739670987092	0	1	0	0	0	0	0	0	FALSE
ALMS1-IT1	-0.146141708819855	0.268178137857711	0	1	0	0	0	0	0	0	FALSE
ALMS1P	0.240019497166619	0.339037620180038	0	1	0	0	0	0	0	0	FALSE
ALOX12	0.0970566206785516	0.620429855724905	0	1	0	0	0	0	0	0	FALSE
ALOX12-AS1	-0.34954940514338	0.142009101116506	0	1	0	0	0	0	0	0	FALSE
